Date,C,I,G,X,M,Y,cpi,cpiadj,cpi_8,Hrs_worked,Labor_prod,Tcomp_hour,C_Y2Y,I_Y2Y,G_Y2Y,X_Y2Y,M_Y2Y,Y_Y2Y,cpi_Y2Y,cpi8_Y2Y,Hrs_worked_Y2Y,Labor_prod_Y2Y,Tcomp_hour_Y2Y,C_Q2Q,I_Q2Q,G_Q2Q,X_Q2Q,M_Q2Q,Y_Q2Q,CPI_Q2Q,CPI8_Q2Q,Hrs_worked_Q2Q,Labor_prod_Q2Q,Tcomp_hour_Q2Q,C_N,I_N,G_N,X_N,M_N,Y_N,Q3C,Q3I,Q3G,Q3X,Q3M
1/1/1961,185203,45541,104531,44853,36920,343577,15.7,15.73479518,,,,,,,,,,,,,,,,,,,,,,,,,,,25540,7104,8713,7080,7296,40672,62.79504327,17.46656176,21.42260031,17.40755311,17.938631
4/1/1961,188734,46103,106328,44358,36808,352261,15.7,15.70114839,,,,,,,,,,,,,,,,1.906556589,1.234052832,1.71910725,-1.10360511,-0.303358613,2.52753,-0.213836858,,,,,26048,7196,8884,7032,7316,41568,62.66358737,17.31139338,21.37220939,16.91685912,17.60007698
7/1/1961,193365,44615,110441,45748,37144,360748,15.7,15.67551095,,,,,,,,,,,,,,,,2.453717931,-3.227555691,3.868219096,3.133594842,0.912845034,2.40929,-0.163283815,,,,,26704,6740,9296,7432,7568,42680,62.56794752,15.79194002,21.78069353,17.41330834,17.73195876
10/1/1961,194117,48010,110435,46719,39830,365775,15.7,15.68901182,,,,,,,,,,,,,,,,0.388901818,7.609548358,-0.005432765,2.122497158,7.23131596,1.39349,0.086127136,,,,,26904,7604,9387,7696,8132,43476,61.88241789,17.49010949,21.59122274,17.70172049,18.70457264
1/1/1962,198615,48483,112358,47164,39862,375481,15.7,15.73520894,,,,,7.24178334,6.460112865,7.487730912,5.152386685,7.968580715,9.285836945,0.002629564,,,,,2.317159239,0.985211414,1.741295785,0.952503264,0.080341451,2.65354,0.294455217,,,,,27600,7769,9628,7812,8236,44696,61.75049221,17.38186862,21.5410775,17.4780741,18.42670485
4/1/1962,199888,47195,115002,47326,38803,378238,15.83,15.82959859,,,,,5.909904946,2.368609418,8.157775939,6.691014022,5.420017388,7.374361624,0.818094342,,,,,0.640938499,-2.656601283,2.353192474,0.343482317,-2.656665496,0.73426,0.599862758,,,,,27932,7392,9936,7908,8192,45200,61.79646018,16.3539823,21.98230088,17.49557522,18.12389381
7/1/1962,199213,52073,114019,46557,38407,383219,15.93,15.90405101,,,,,3.024332221,16.716351,3.239738865,1.768383317,3.400279991,6.229001963,1.457943242,,,,,-0.337689106,10.33584066,-0.854767743,-1.624899632,-1.020539649,1.3169,0.470336702,,,,,27980,8588,9931,7848,8156,46144,60.63626907,18.61130374,21.52175798,17.00762829,17.67510402
10/1/1962,202909,50283,116052,49055,37128,391021,16,15.99265101,,,,,4.529227219,4.734430327,5.08624983,5.000107023,-6.783831283,6.902057276,1.935362086,,,,,1.855300608,-3.437481996,1.783036161,5.365465988,-3.330122113,2.03591,0.557090785,,,,,28700,8135,10141,8236,7884,47224,60.77418262,17.2264103,21.47425038,17.4402846,16.6949009
1/1/1963,204296,49871,117817,49475,37311,393401,16,16.03582844,,,,,2.86030763,2.862859147,4.858577048,4.899923671,-6.399578546,4.772545082,1.910489443,,,,,0.683557654,-0.819362409,1.520869955,0.856181837,0.492889463,0.60866,0.269982961,,,,,28996,8201,10307,8316,7996,47668,60.82906772,17.20441386,21.6224721,17.44566586,16.77435596
4/1/1963,208034,50489,117850,50587,38347,399154,16,15.99628428,,,,,4.075282158,6.979552919,2.47647867,6.890504163,-1.175166869,5.529851575,1.053000083,,,,,1.829698085,1.239197129,0.02800954,2.247599798,2.776661038,1.46238,-0.246598803,,,,,29740,8144,10422,8544,8244,48644,61.1380643,16.74204424,21.42504728,17.56434504,16.94761944
7/1/1963,209224,52581,119940,50936,39934,402265,16.23,16.20170637,,,,,5.025274455,0.97555355,5.19299415,9.405674764,3.975837738,4.970004097,1.871569488,,,,,0.572021881,4.143476797,1.773440815,0.689900567,4.138524526,0.7794,1.284186302,,,,,30092,8776,10679,8588,8696,49444,60.86077178,17.74937303,21.59817167,17.36914489,17.58757382
10/1/1963,212792,55628,120896,55830,41538,414891,16.27,16.26798933,,,,,4.870656304,10.62983513,4.17399097,13.81102844,11.87782805,6.10453147,1.721655274,,,,,1.705349291,5.794868869,0.797065199,9.6081357,4.016627435,3.13873,0.409110958,,,,,30784,9275,10928,9472,8948,51452,59.83052165,18.02651015,21.23921325,18.40939128,17.39096634
1/1/1964,216721,59822,126106,56746,43149,425171,16.3,16.33715156,,,,,6.081861613,19.95347998,7.035487239,14.69631127,15.64686018,8.075729345,1.879061759,,,,,1.846404,7.539368663,4.309489148,1.640694967,3.878376426,2.47776,0.425143094,,,,,31396,10076,11207,9700,9416,52652,59.62926385,19.13697485,21.2850414,18.42285193,17.88346122
4/1/1964,217328,58444,124479,60426,44712,426739,16.4,16.39266422,,,,,4.46753896,15.75590723,5.624946966,19.44966098,16.59843012,6.910866483,2.477950065,,,,,0.28008361,-2.303500384,-1.290184448,6.485038593,3.62233192,0.36879,0.33979397,,,,,31628,9923,11278,10364,9724,53516,59.10008222,18.54211825,21.07407131,19.36617086,18.17026684
7/1/1964,221614,59311,123995,59506,44036,431191,16.5,16.46696793,,,,,5.921882767,12.79930013,3.380857095,16.82503534,10.27194872,7.190782196,1.637244557,,,,,1.972134286,1.483471357,-0.388820604,-1.522523417,-1.511898372,1.04326,0.453274157,,,,,32404,10108,11441,10332,9540,54676,59.26549126,18.48708757,20.92508596,18.89677372,17.44824054
10/1/1964,223325,61167,128085,58257,45132,433525,16.53,16.53606994,,,,,4.949904132,9.957215791,5.946433298,4.347125202,8.652318359,4.491300125,1.647902581,,,,,0.772063137,3.129267758,3.298520102,-2.098948005,2.48887274,0.54129,0.419640196,,,,,32968,10225,11938,10152,9800,55424,59.48325635,18.44868649,21.53940531,18.3169746,17.68187067
1/1/1965,225388,67890,130375,58743,47635,447172,16.6,16.63626097,,,,,3.999150982,13.48667714,3.385247332,3.51919078,10.39653294,5.174623857,1.830854104,,,,,0.923765812,10.99122076,1.787875239,0.834234513,5.54595409,3.14792,0.605893827,,,,,33320,12095,12315,10232,10340,57364,58.08521024,21.0846524,21.46816819,17.83697092,18.02524231
4/1/1965,230726,67223,130895,59577,48826,451456,16.77,16.7620835,,,,,6.164875212,15.02121689,5.154283052,-1.405024327,9.201109322,5.792064939,2.253564649,,,,,2.368360339,-0.982471645,0.398849473,1.419743629,2.500262412,0.95802,0.756314968,,,,,34436,12057,12599,10424,10616,58764,58.60050371,20.51766388,21.43999728,17.73875162,18.06548227
7/1/1965,234485,67751,133151,61948,50378,457604,16.9,16.8598445,,,,,5.807846075,14.23007537,7.384168716,4.103787853,14.40185303,6.125591675,2.385846442,,,,,1.629205204,0.785445458,1.723518851,3.979723719,3.178634334,1.36182,0.583226979,,,,,35164,12129,13087,10920,11032,60172,58.43914113,20.15721598,21.74931862,18.1479758,18.33410889
10/1/1965,239319,70822,136140,65326,53932,468854,17,17.01331638,,,,,7.161759767,15.78465512,6.288792599,12.13416413,19.49836037,8.149241682,2.886093498,,,,,2.061539118,4.532774424,2.244819791,5.452960548,7.05466672,2.45846,0.910280564,,,,,36228,12891,13535,11528,11848,62332,58.12102933,20.68119104,21.71436822,18.49451325,19.00789322
1/1/1966,240942,74190,138858,66362,54728,477834,17.2,17.23674272,,,,,6.900988518,9.27971719,6.506615532,12.97005601,14.89031175,6.856869393,3.60947543,,,,,0.67817432,4.755584423,1.996474218,1.585892294,1.475932656,1.91531,1.3132439,,,,,36912,13569,14263,11832,12100,64428,57.29186068,21.06071894,22.13789036,18.36468616,18.78065437
4/1/1966,242160,79183,142466,67551,55639,487964,17.43,17.42324921,,,,,4.955661694,17.79152968,8.839909851,13.38435974,13.95363126,8.086723845,3.944412448,,,,,0.50551585,6.730017523,2.59833787,1.791688014,1.664595819,2.11998,1.082028612,,,,,37544,14877,14850,12168,12408,66592,56.37914464,22.34052138,22.29997597,18.27246516,18.63286881
7/1/1966,246685,74330,145644,71656,57566,487842,17.57,17.520763,,,,,5.202891443,9.710557778,9.382580679,15.67120811,14.26813292,6.607896784,3.920074702,,,,,1.868599273,-6.128840787,2.230707678,6.076890053,3.463397976,-0.025,0.559676227,,,,,38520,13920,15338,13116,12876,67464,57.09711846,20.63322661,22.73508834,19.4414799,19.08573461
10/1/1966,246799,74869,149847,72268,59665,493815,17.63,17.65121928,,,,,3.125535373,5.714326057,10.06831203,10.626703,10.63005266,5.323832152,3.749432969,,,,,0.046212781,0.725144625,2.885803741,0.854080607,3.646249522,1.22437,0.744581057,,,,,39032,13922,15953,13196,13412,68756,56.76886381,20.24841468,23.2023387,19.19250684,19.50666124
1/1/1967,248930,72588,149764,73527,59769,492724,17.73,17.76411469,,,,,3.3153207,-2.159320663,7.854066744,10.79684157,9.211007163,3.116144937,3.059580187,,,,,0.863455687,-3.046654824,-0.055389831,1.742126529,0.174306545,-0.22093,0.639589875,,,,,39636,13572,16226,13600,13480,69584,56.96137043,19.50448379,23.31857898,19.54472292,19.37226949
4/1/1967,253514,70965,155887,78209,60441,503103,18,17.9984289,,,,,4.688635613,-10.37849033,9.420493311,15.77770869,8.630636784,3.10248297,3.301219443,,,,,1.841481541,-2.235906761,4.088432467,6.367728862,1.124328665,2.10645,1.31903119,,,,,40900,13440,17045,14368,13740,71840,56.93207127,18.70824053,23.7263363,20,19.12583519
7/1/1967,253142,71508,156891,77850,60377,504902,18.27,18.21109668,,,,,2.617508158,-3.796582806,7.722254264,8.644077258,4.883090713,3.497033876,3.940089149,,,,,-0.146737458,0.765165927,0.644056272,-0.459026455,-0.105888387,0.35758,1.181590771,,,,,41340,13427,17308,14292,13720,72484,57.03327631,18.52408807,23.87837316,19.71745489,18.92831521
10/1/1967,258071,67971,158114,78073,59869,506951,18.33,18.35551104,,,,,4.567279446,-9.213426118,5.516960633,8.032600875,0.341908992,2.660105505,3.990045988,,,,,1.947128489,-4.946299715,0.779522089,0.286448298,-0.841379996,0.40582,0.793002034,,,,,42548,12873,17657,14400,13576,73740,57.70002712,17.45728234,23.94494169,19.5280716,18.41063195
1/1/1968,260648,69975,159435,82153,65067,511137,18.53,18.56488349,,,,,4.707347447,-3.599768557,6.457493123,11.7317448,8.864126889,3.736980541,4.507788984,,,,,0.998562411,2.948316194,0.83547314,5.225878345,8.682289666,0.82572,1.140651705,,,,,43556,13488,18020,15408,15016,75408,57.76044982,17.88669637,23.89666879,20.43284532,19.91300658
4/1/1968,261710,72448,162346,85085,62908,525040,18.63,18.63433216,,,,,3.232957549,2.089762559,4.143385914,8.791827028,4.081666418,4.360339732,3.533104241,,,,,0.407446058,3.534119328,1.825822435,3.568950617,-3.318118247,2.72001,0.374086178,,,,,44156,13933,18487,15924,14644,77760,56.78497942,17.91795267,23.77443416,20.47839506,18.83230453
7/1/1968,266714,73488,165747,87295,65375,532220,18.97,18.90041784,,,,,5.361417702,2.76892096,5.644683251,12.13230572,8.277986651,5.41055492,3.785171054,,,,,1.912040044,1.435512367,2.094908406,2.597402597,3.921599797,1.36751,1.427932473,,,,,45392,14153,19222,16328,15216,79544,57.06527205,17.79266821,24.16524188,20.52700392,19.1290355
10/1/1968,270240,76159,168535,90930,71868,539569,19.13,19.16078671,,,,,4.715369026,12.04631387,6.590814223,16.46792105,20.0420919,6.434152413,4.387105646,,,,,1.322015342,3.634607011,1.682081727,4.164041469,9.931931166,1.38082,1.377582606,,,,,46484,14930,19955,17000,16932,81564,56.99082929,18.30464421,24.46545044,20.84252857,20.75915845
1/1/1969,276394,78439,166924,91967,74683,546628,19.23,19.26180669,,,,,6.041097572,12.09574848,4.69721203,11.94600319,14.77861281,6.943539599,3.753986388,,,,,2.27723505,2.993736788,-0.955884534,1.140437699,3.916903211,1.30827,0.527222547,,,,,47840,15752,20072,17480,17652,83876,57.03657781,18.78010396,23.93056417,20.84028804,21.04535266
4/1/1969,275225,79990,170936,91011,74979,549322,19.63,19.64505468,,,,,5.164112949,10.41022527,5.291168246,6.964799906,19.18833853,4.624790492,5.423980417,,,,,-0.422946953,1.977332704,2.403489013,-1.0395033,0.396341872,0.49284,1.989678314,,,,,48380,16497,20599,17468,17860,85564,56.54247113,19.2803048,24.07437707,20.41512786,20.87326446
7/1/1969,277952,81463,170783,92220,74235,555214,19.87,19.78717547,,,,,4.213502103,10.85211191,3.038365702,5.641789335,13.55258126,4.320393822,4.691735592,,,,,0.990825688,1.841480185,-0.089507184,1.328410851,-0.992277838,1.07259,0.723443054,,,,,49336,16592,21334,17604,17836,87224,56.56241401,19.02228744,24.45886453,20.18251857,20.44850041
10/1/1969,281313,82973,173356,97857,76842,563161,19.97,20.00389302,,,,,4.097468917,8.947071259,2.86053342,7.617947872,6.921021873,4.372378695,4.40016546,,,,,1.209201589,1.853602249,1.506590234,6.112556929,3.51182057,1.43134,1.095242505,,,,,50476,17171,21863,18736,18616,89408,56.45579814,19.20521654,24.45306908,20.95561918,20.82140301
1/1/1970,278749,79797,178329,101478,74499,566806,20.2,20.23384681,,,,,0.852044545,1.731281633,6.832450696,10.34175302,-0.246374677,3.691358657,5.046463901,,,,,-0.911440282,-3.827751196,2.868663329,3.700297373,-3.049113766,0.64724,1.149545193,,,,,50580,16420,22842,19996,18344,91460,55.30286464,17.95320359,24.97485239,21.86310956,20.05685546
4/1/1970,280791,76917,183665,101437,75235,566783,20.3,20.32201963,,,,,2.022345354,-3.841730216,7.446646698,11.4557581,0.341428933,3.178645676,3.445981505,,,,,0.732558682,-3.609158239,2.992222241,-0.040402846,0.987932724,-0.00406,0.435768944,,,,,51236,15840,23790,20228,18548,92284,55.51991678,17.16440553,25.77911664,21.91929262,20.09882537
7/1/1970,286075,79702,180813,102413,75383,572634,20.47,20.376392,,,,,2.922447041,-2.16171759,5.872949884,11.05291694,1.546440358,3.137528953,2.977769803,,,,,1.881826697,3.620786042,-1.552827158,0.962173566,0.196716954,1.03232,0.26755396,,,,,52340,16860,23894,20144,18244,94196,55.56499214,17.89884921,25.36625759,21.38519682,19.36812604
10/1/1970,288776,73331,185090,101948,71236,573656,20.37,20.40606092,,,,,2.652916858,-11.62064768,6.768730243,4.180590045,-7.295489446,1.863587855,2.010448169,,,,,0.944158001,-7.993525884,2.365427265,-0.45404392,-5.501240333,0.17847,0.14560439,,,,,53052,15304,24630,20152,17288,95004,55.84185929,16.10879542,25.9252242,21.21173845,18.19712854
1/1/1971,286839,74375,182967,103849,72404,570365,20.47,20.50590287,,,,,2.902252564,-6.794741657,2.600810861,2.336467017,-2.812118283,0.627904433,1.344559216,,,,,-0.670762113,1.423681663,-1.147009563,1.864676109,1.639620417,-0.57369,0.489275917,,,,,53156,16784,24824,20160,17852,96388,55.14794373,17.41295597,25.75424327,20.91546666,18.52097772
4/1/1971,296779,80030,189481,105401,77969,586903,20.73,20.75536963,,,,,5.693914691,4.04721973,3.166634906,3.907844278,3.633946966,3.54985947,2.132415973,,,,,3.465358616,7.603361345,3.560204846,1.494477559,7.686039445,2.89955,1.216560728,,,,,55672,17388,26512,20736,19396,100420,55.43915555,17.31527584,26.40111532,20.64927305,19.31487751
7/1/1971,303414,84762,193330,110634,82112,603215,21.1,21.00015885,,,,,6.06099799,6.348648716,6.922621714,8.027301222,8.92641577,5.340409406,3.06122325,,,,,2.235670314,5.912782706,2.031338234,4.964848531,5.313650297,2.77933,1.179401907,,,,,57452,18601,27040,22128,20764,103736,55.38289504,17.93109432,26.06616796,21.33107118,20.01619496
10/1/1971,309804,87782,194953,107221,84271,609885,21.23,21.26319883,,,,,7.281768568,19.70653612,5.328758982,5.172244674,18.2983323,6.315457347,4.200408419,,,,,2.106033341,3.562917345,0.839497233,-3.084946761,2.629335542,1.10574,1.252561824,,,,,59332,19735,27824,21448,21212,106528,55.696155,18.52564584,26.11895464,20.13367378,19.91213578
1/1/1972,311164,84825,191221,108541,84343,607760,21.5,21.5448341,,,,,8.480367035,14.05042017,4.511196008,4.518098393,16.48942047,6.556327965,5.066498346,,,,,0.438987231,-3.368572145,-1.914307551,1.231102116,0.085438644,-0.34843,1.324519761,,,,,60204,20001,27803,21836,21512,108256,55.61262193,18.47565031,25.68264115,20.17070647,19.8714159
4/1/1972,318769,88246,193762,117298,89512,624960,21.7,21.72514825,,,,,7.40955391,10.26615019,2.259329431,11.28736919,14.80460183,6.484376464,4.672422788,,,,,2.444048797,4.033009136,1.328828947,8.067919035,6.12854653,2.83006,0.836925228,,,,,62308,20775,28542,23812,22756,112364,55.4519241,18.48901783,25.40137411,21.1918408,20.25203802
7/1/1972,321379,89289,197287,113855,91875,626702,22.17,22.0670514,,,,,5.920952889,5.340836696,2.046759427,2.911401558,11.88985776,3.893636597,5.080402288,,,,,0.818774724,1.18192326,1.819242163,-2.935258913,2.639869515,0.27874,1.573766733,,,,,63880,21065,29605,23496,23576,114492,55.7942913,18.39866541,25.85770185,20.52195787,20.59183174
10/1/1972,328701,88034,199188,124251,96205,641551,22.33,22.35795099,,,,,6.099663013,0.287074799,2.172318456,15.88308261,14.1614553,5.192126384,5.14857699,,,,,2.278306921,-1.405548276,0.963570838,9.130912125,4.71292517,2.36939,1.318253077,,,,,66100,20911,30654,26164,24864,119384,55.36755344,17.5157475,25.67680761,21.91583462,20.82691148
1/1/1973,337222,94557,198374,129312,101183,658304,22.73,22.78102804,,,,,8.374362073,11.47303271,3.740697936,19.13654748,19.96609084,8.3164407,5.737774268,,,,,2.592325548,7.409637186,-0.408659156,4.073206654,5.174367237,2.61133,1.892289035,,,,,68820,22955,31115,28084,26568,124860,55.11773186,18.38459074,24.9199103,22.49239148,21.27823162
4/1/1973,339524,96229,200571,130369,102195,665444,23.23,23.25575661,,,,,6.510984443,9.046302382,3.514104933,11.1434125,14.16904996,6.477854583,7.045329877,,,,,0.682636364,1.768245608,1.107504008,0.817402871,1.000168012,1.08461,2.083876832,,,,,70792,25066,31723,29472,27424,130152,54.39178806,19.25902022,24.37380908,22.64429283,21.07074805
7/1/1973,342202,102716,201705,123806,103202,667853,23.93,23.82675909,,,,,6.479265913,15.03768661,2.239377151,8.740064117,12.32870748,6.56627871,7.974367115,,,,,0.788751311,6.741211069,0.565385823,-5.034172234,0.985371104,0.36201,2.455316744,,,,,73064,27612,32893,29412,28588,134652,54.2613552,20.50619374,24.42815554,21.842973,21.23102516
10/1/1973,348428,107555,208340,127219,109871,680334,24.37,24.39128067,,,,,6.001502886,22.17438717,4.594654296,2.388713169,14.2050829,6.045193601,9.094436614,,,,,1.819393224,4.711047938,3.289457376,2.756732307,6.462084068,1.86882,2.369275537,,,,,75908,30363,34945,32628,31272,142656,53.21052041,21.28406797,24.49599035,22.8718035,21.92126514
1/1/1974,357981,110215,206918,123067,112886,685378,24.93,24.98859893,,,,,6.15588544,16.55932401,4.30701604,-4.82940485,11.56617218,4.112689578,9.690391852,,,,,2.741742914,2.47315327,-0.682538159,-3.263663446,2.744127204,0.7414,2.448900767,,,,,79856,31609,36209,35072,33908,149424,53.44255274,21.15389763,24.23238569,23.47146375,22.69247243
4/1/1974,360138,111675,211901,121738,113909,692878,25.8,25.82188499,,,,,6.071441194,16.05129431,5.648872469,-6.620438908,11.46240031,4.12266096,11.03437925,,,,,0.602545945,1.324683573,2.40820035,-1.079899567,0.906223978,1.09429,3.334664997,,,,,82952,33546,38376,37024,36440,156088,53.14438009,21.49172262,24.5861309,23.71995285,23.34580493
7/1/1974,361490,109244,215960,123740,115733,692269,26.57,26.47170699,,,,,5.636436958,6.355387671,7.067251679,-0.05330921,12.14220655,3.655894336,11.10074552,,,,,0.375411648,-2.176852474,1.915517152,1.64451527,1.601278213,-0.08789,2.51655523,,,,,85832,34467,41428,39520,39748,162384,52.85742438,21.22561336,25.51236575,24.33737314,24.47778106
10/1/1974,357292,112259,218471,119119,114897,689058,27.33,27.34474205,,,,,2.543997612,4.37357631,4.862724393,-6.366973487,4.574455498,1.282311335,12.10867695,,,,,-1.1613046,2.759876973,1.162715318,-3.734443187,-0.722352311,-0.46384,3.297993074,,,,,87720,35710,43139,39456,41588,165328,53.05816317,21.59948708,26.09297881,23.86528598,25.1548437
1/1/1975,365064,108545,219884,111084,112254,684728,27.83,27.89447556,,,,,1.978596629,-1.515220251,6.266250399,-9.736972543,-0.559856847,-0.094838177,11.62880976,,,,,2.175251615,-3.308420706,0.646767763,-6.745355485,-2.300321157,-0.62839,2.010381041,,,,,91816,34984,44255,37748,41820,167572,54.79197002,20.87699616,26.40954336,22.5264364,24.95643664
